statefip,manual,limbs,strength,body,language,oral,written,cognitive,perception,visual,hearing,vocal,year,name,total,imputed_mex,imputed_otherlat,imputed_total_lat,border_distance,border_dummy,foreign_empl,native_empl,foreign_howo,native_howo,manual_f,manual_n,limbs_f,limbs_n,strength_f,strength_n,body_f,body_n,language_f,language_n,oral_f,oral_n,written_f,written_n,cognitive_f,cognitive_n,perception_f,perception_n,visual_f,visual_n,hearing_f,hearing_n,vocal_f,vocal_n
31,0.7696288228034973,0.7539836764335632,0.7902769446372986,0.7829314470291138,0.23641715943813324,0.23183897137641907,0.2409953624010086,0.3505597412586212,0.5340890884399414,0.6734113693237305,0.6366961598396301,0.22211243212223053,2000,Nebraska,757076.6,10802.635254306546,2956.462597829091,13759.097852135637,1341.049846217053,0,28752,301006,50192297,569926704,37096204.378471375,368893480.85850716,37220597.18369293,361981743.51451683,37471363.59082031,378057603.82089996,36316273.05187225,374717665.723403,11467424.962751389,210774883.64552164,11050042.405869484,212769333.82940364,11884807.638877869,208780436.14120388,16034045.8898983,237905397.5100832,24090351.90076828,297911907.0751867,30980306.128807068,341541910.5649681,29373253.37996292,321662123.2365942,11163899.38252163,211164652.79517436
32,0.7303141951560974,0.7095698714256287,0.7506401538848877,0.7567675709724426,0.28400060534477234,0.3025493025779724,0.26545193791389465,0.3793322443962097,0.5427088737487793,0.6630468368530273,0.6399793028831482,0.2951277792453766,2000,Nevada,790929.8,7525.043913659942,0,7525.043913659942,531.4693973166162,0,134370,339881,240723611,610546464,162488643.39805222,371012141.25920486,155329138.83805084,360031609.01584244,169311601.72973633,381032530.19459534,171858700.7604637,385937973.78458023,66547797.26566219,253200312.61035228,75231006.65701103,270337413.9413049,57864587.935390234,236063212.16961265,78515407.80222797,269402266.76561785,110426860.92801285,322272358.47317386,135925038.90504074,357684780.7666464,130853451.26406097,345083731.82492924,77834886.80499005,271156235.68092406
33,0.7477492690086365,0.7383944392204285,0.7583815455436707,0.757845938205719,0.2598780691623688,0.2553301751613617,0.26442596316337585,0.3696568012237549,0.5402078628540039,0.6711193323135376,0.6434409618377686,0.2492980659008026,2000,New Hampshire,550255.3,0,1198.1302352616776,1198.1302352616776,3011.6793253591754,0,12295,246413,23612055,461798286,15383591.564342499,288783129.1353979,15431227.049972534,286137027.7718878,15356125.349700928,291522756.13104343,15298835.140960693,291973838.8335304,7867824.554225922,181698217.6458435,8049515.724060059,183493780.95054483,7686133.416252136,179902656.09101343,9361545.849018097,201467097.3725481,11907697.26196289,244071238.73828125,13737254.27281189,275311087.8377981,13043214.51871109,263305503.5242586,8157743.115512848,184123952.4749112
34,0.7267327308654785,0.7137181162834167,0.7405078411102295,0.742050290107727,0.303822785615921,0.30295735597610474,0.3046882450580597,0.39167261123657227,0.5531954765319824,0.6692151427268982,0.6409845948219299,0.294524610042572,2000,New Jersey,3646706.6,3933.247719187285,171494.64389911902,175427.8916183063,2675.7139239954454,0,418028,1214810,774876604,2173195784,516492887.68787766,1310140780.9899292,508450900.73485184,1287864292.4012527,526442173.58716965,1331721472.3024836,524161234.8750267,1338856106.9557562,256220147.4218712,947617837.0517969,261852018.2840848,963966882.4981551,250588279.8286717,931268800.0739216,297486476.43324375,985408298.6085911,393699031.23913574,1169666646.73213,464485249.1626148,1287156360.5961208,442171884.8952112,1231531726.1152353,267201375.86136675,964190659.7103461
35,0.7504515051841736,0.7334490418434143,0.7691333293914795,0.7696052193641663,0.27553537487983704,0.2818019390106201,0.26926884055137634,0.38107335567474365,0.5517585873603821,0.6777462959289551,0.6520273685455322,0.27416476607322693,2000,New Mexico,670152.62,55450.10475151123,1932.289481763015,57382.394233274244,351.74495646200216,1,56575,294267,95907613,506017893,68639098.182724,318388110.12527084,66635784.01062012,310607766.9546137,70785270.73814392,326350992.8182373,70964666.95611572,327885357.1993809,26489638.362790108,202696962.82089055,27984869.85782242,211009671.6353457,24994407.111554146,194384254.551574,33414364.33753872,220822778.05383158,47378374.5785141,269630741.3229761,59195201.43019867,303329542.1268034,56791328.34716797,291597441.1748228,28402745.96590042,212072740.40221155
36,0.736518919467926,0.7218131422996521,0.7525477409362793,0.7532473802566528,0.28768306970596313,0.2900907099246979,0.2852754592895508,0.37808942794799805,0.5476564168930054,0.6694037914276123,0.6431348919868469,0.28399989008903503,2000,New York,7453456,44571.066997448856,1340845.4975310762,1385416.564528525,2700.9884204973487,0,1095217,2380441,1977104675,4143033638,1289354287.4131317,2550133898.596796,1258399425.5823536,2500870133.843053,1319678630.7250595,2600374078.998377,1328835978.4119987,2610493033.9333215,709278769.1673677,1727902697.329271,759111225.5509714,1772488877.8646805,659446322.1691935,1683316531.8275352,791251610.1388354,1818670607.2736452,1021459625.3696537,2209511933.0195565,1177024288.397153,2461925912.2984724,1136085767.9947615,2363754151.3025804,781653718.1556132,1781814114.920333
37,0.7682219743728638,0.7621876001358032,0.7746809124946594,0.7752342224121094,0.2496400624513626,0.24116083979606628,0.25811928510665894,0.3685149550437927,0.5490756630897522,0.6836637854576111,0.6567889451980591,0.23153498768806458,2000,North Carolina,3330019.9,867.5152727675742,6180.166237075084,7047.681509842658,2017.4537475969485,0,161026,1632338,293654735,3017307735,214159855.81075668,1979086296.5882797,213241915.6386757,1966315790.3644104,215863720.80462646,1990293596.7709017,214324874.43371582,1997003392.8374882,73006556.74273586,1109333858.5366888,72692744.77541995,1110580072.9987612,73320369.54607844,1108087656.2448401,98832976.85416985,1270442411.2984533,144094309.2999344,1607840063.6559372,181706769.01687622,1844172236.2269745,170519595.36389542,1772582028.8394728,74561701.83766341,1108616985.5354292
38,0.7663090229034424,0.7453287243843079,0.7931835055351257,0.7851666212081909,0.24216614663600922,0.24877026677131653,0.2355620414018631,0.3523199260234833,0.5320723056793213,0.6676048040390015,0.6340914964675903,0.23690153658390045,2000,North Dakota,267811.357,0,1575.1283174231883,1575.1283174231883,1865.9091432657904,0,2623,111750,4584082,202995605,2987209.816101074,132001646.30026627,2968443.7051086426,128445318.94946289,3003810.3081359863,136545245.07580948,3013374.407775879,135212965.2845726,1510724.062675476,74973067.53601265,1562841.1438884735,77917557.68751621,1458607.011516571,72028578.13089037,1692748.2242546082,84737841.89007044,2253665.1614990234,106005441.4973774,2707602.245223999,121274259.61589813,2473105.0626678467,114815637.07694626,1623938.382642746,76843949.36849618
39,0.7668814063072205,0.7581025958061218,0.7784007787704468,0.774429202079773,0.24251754581928253,0.23607832193374634,0.24895676970481873,0.3515278398990631,0.5413190722465515,0.6771857142448425,0.6483135223388672,0.22981716692447662,2000,Ohio,4930643.600000001,22999.54060766184,22741.30745522976,45740.8480628916,2043.4194281173989,0,67466,2511132,123361446,4565321244,81551337.94015503,2947093505.646431,81036172.80519867,2920928266.956547,82185119.84007263,2980921721.2409134,82047020.95411682,2970221267.0051985,40970364.92875862,1704955544.1964302,41816574.03061485,1715069938.975293,40124156.20109463,1694841173.529012,48361236.79757595,1893772229.6381052,62601501.86728668,2410769789.972351,71936649.2973175,2747961774.151284,68826621.58320618,2626263232.689761,42641102.596977234,1723418235.2232323
40,0.7616921663284302,0.7487856149673462,0.7758966088294983,0.776202917098999,0.25804924964904785,0.2574387490749359,0.2586597502231598,0.36727312207221985,0.5457462072372437,0.6780040860176086,0.65256667137146,0.2505679726600647,2000,Oklahoma,1357032.56,4043.2785949683207,8659.540968231979,12702.819563200299,789.7243504666739,0,46194,685352,83426407,1230637241,59074123.25453949,793647918.3124762,58175655.587314606,780836092.5938244,60403790.99117279,806736987.0279722,59658206.77973938,809316129.5299206,22600793.769643784,470773079.1668794,23475837.189847946,481440724.8482437,21725750.541290283,460105439.11630106,27922301.577575684,524931945.88996506,40147778.69932556,654099173.9734914,49548075.86101532,743653354.1707563,46626818.643836975,715332764.9601574,23921091.427259445,483215200.83451235
41,0.7533628940582275,0.7369710803031921,0.7729713320732117,0.7698318958282471,0.26160499453544617,0.26236069202423096,0.26084932684898376,0.3655148446559906,0.5417406558990479,0.6747103929519653,0.6453034281730652,0.2570289373397827,2000,Oregon,1447575.6,3657.4934434187107,8692.553530734873,12350.046974153584,1447.883661881768,0,99562,550180,166041176,944078441,118293038.023983,598002603.4038258,116130798.94947815,585667399.0892296,121044254.51937103,612321298.8200598,120259613.36981201,610942229.9149427,42671178.67032498,369287739.0506172,43142134.54979181,378614961.0824218,42200223.2897445,359960521.07226217,55352222.23989344,405311660.03078485,78607262.44219208,499470312.1646738,100554288.4245739,566460814.6375427,94260946.35392952,540549915.5398855,43982313.60643864,381177095.1620419
42,0.7595171332359314,0.746487557888031,0.7747435569763184,0.7730579972267151,0.24998065829277039,0.2481757253408432,0.2517855763435364,0.3534497618675232,0.5390896797180176,0.6716997027397156,0.6422672867774963,0.2417249232530594,2000,Pennsylvania,5132106.3,12222.160019315705,42333.04669673587,54555.20671605158,2468.025539169083,0,113699,2621742,206453079,4758842987,136684271.21279907,3033007197.6663733,135541061.4335327,2987540623.4919577,137916551.44567108,3083857433.9843893,138001941.77397156,3083110776.762141,68047541.9120102,1821937517.724922,70725766.25166273,1850297566.3821313,65369318.320165634,1793577489.9211638,81324271.38661766,1992316694.6170454,104605354.08623123,2508417498.697622,120633219.99646378,2843608234.5359497,114254241.33446121,2713313599.797284,72899774.35721207,1854987799.225264
44,0.7420230507850647,0.7303987145423889,0.7553720474243164,0.7543976902961731,0.27458232641220093,0.27409645915031433,0.2750681936740875,0.37270286679267883,0.5409544110298157,0.6661412715911865,0.6434080004692078,0.2701007127761841,2000,Rhode Island,431429.28,0,8135.786881632259,8135.786881632259,2959.505337956865,0,44769,169231,82437674,302244982,56339981.56564331,187727273.88447,57394606.977882385,185156514.27238464,55367711.44238281,190488468.57417107,54918754.36042786,190702674.8904915,24706975.79951477,122254264.58643627,23695754.78118515,124707222.01229572,25718197.306999207,119801308.35240269,30713673.295913696,131719556.39949751,41407953.20210266,159376933.71427727,49990627.965034485,178533911.45873642,47950569.54169464,172213418.262434,24041702.71435547,125895307.6629219
45,0.7715775370597839,0.7663049101829529,0.7765226364135742,0.7785778045654297,0.24591372907161713,0.23790450394153595,0.2539229691028595,0.3674176037311554,0.5491469502449036,0.6838836073875427,0.6562599539756775,0.22745956480503082,2000,South Carolina,1720695.76,0,4303.555022299894,4303.555022299894,1828.558951646082,0,35503,878069,63395533,1604329766,45263963.098629,1059016954.3503647,44587379.740859985,1052665488.8124361,46109849.215400696,1063339136.2319593,45898063.20763016,1069492862.226368,18087723.929676056,581251332.4234307,18590473.090537906,583335353.2740092,17584974.9400692,579167317.219895,22774938.23887539,669380740.3066645,31522300.79568863,853222215.636776,39020150.06288147,980316872.7857437,36887772.79602623,942627804.9441748,18944589.107147217,582001612.4706736
46,0.7715014815330505,0.7561983466148376,0.7935494184494019,0.782199501991272,0.23949089646339417,0.23828420042991638,0.24069759249687195,0.35813766717910767,0.5362960696220398,0.6726544499397278,0.6368606686592102,0.2248559445142746,2000,South Dakota,318012.88,0,778.0078423163154,778.0078423163154,1536.2719174698157,0,4753,150272,9260216,284028207,6201369.684829712,185162244.5803547,6140786.580856323,181799543.94083786,6276362.74382019,190164500.09973907,6259085.9451293945,187316175.0854683,3113531.110939026,104988772.3242724,3147591.940410614,106981096.88829327,3079470.3429756165,102996448.8646431,3750630.852043152,120205340.20028448,4781213.912811279,149005840.31906223,5705560.279205322,170217679.7742195,5323964.976913452,160556164.67887592,3221578.355512619,105130011.64958215
47,0.7696576714515686,0.7625319361686707,0.7784410715103149,0.7764928340911865,0.2386847883462906,0.23048265278339386,0.2468869388103485,0.3539324104785919,0.5443800091743469,0.6829842329025269,0.651515781879425,0.2225443571805954,2000,Tennessee,2390450.29,1694.4543113059783,6015.447578528106,7709.901889834084,1512.1074827158952,0,48507,1303674,88110585,2389796742,62178591.033828735,1565413014.6197166,60936989.04081726,1554128884.7825747,63857893.28915405,1578340650.0747585,63183467.16407013,1577463751.7113876,23876944.848306656,862423842.6838808,24784338.3224926,863969058.4876006,22969551.494348526,860878636.9602802,30502904.06355667,981778877.8870397,42925901.722846985,1266284509.4505835,52562619.37496948,1458190083.9452076,48655008.678245544,1389267622.2438173,25323175.45034027,865204822.0359027
48,0.7388467192649841,0.7258405685424805,0.7526323795318604,0.754129946231842,0.2941451668739319,0.2947745621204376,0.29351580142974854,0.3930717408657074,0.5564640760421753,0.6752897500991821,0.6504729390144348,0.28709399700164795,2000,Texas,8537498,1312080.73083343,47306.07850468058,1359386.8093381107,358.6578374406446,1,1120138,3241940,1994568051,5846103116,1418453189.1079903,3628388519.4963446,1386797750.8273487,3562420464.197763,1453699455.0076065,3692417229.1930513,1453533918.0828238,3713272677.6941442,543255361.6264565,2436057566.382186,564890767.0734313,2499316570.685813,521619961.0236969,2372798581.0278792,682780869.6711121,2612027341.9180403,986209351.5981793,3144855870.9850864,1223917718.5525093,3495008701.6269765,1156027883.4596043,3367282656.1571045,577296441.9927311,2511609459.0387516
49,0.737263023853302,0.7271773815155029,0.7484123706817627,0.748540461063385,0.2820607125759125,0.27962473034858704,0.2844966948032379,0.3790172040462494,0.5452031493186951,0.6742681264877319,0.6457542777061462,0.27091801166534424,2000,Utah,918266.3300000001,11941.636280802131,3257.253740984267,15198.8900217864,918.7466902748863,0,54365,331182,94398560,566061624,65923050.96122742,348506130.2870617,65221274.82371521,344144990.2942667,66768659.33304596,352887205.47333527,66620479.4609375,353932628.68976784,25095627.686532497,232548888.0724461,25745694.630028725,237989274.8961084,24445560.938916206,227108504.20899463,31194801.86234474,249452895.0869341,45261647.673929214,299613448.3241167,56390373.64684677,336555217.7725897,53518090.479133606,321546546.1400461,26624553.402970314,238364799.6968236
50,0.7666846513748169,0.7535937428474426,0.782386839389801,0.7797840237617493,0.24464188516139984,0.2405678778886795,0.24871589243412018,0.3604452610015869,0.5397902131080627,0.6762078404426575,0.6516803503036499,0.23260627686977386,2000,Vermont,277975.79,0,1100.590822490574,1100.590822490574,2951.9030408862322,0,3812,130757,7032821,243811035,4243569.133987427,158106053.24757195,4185783.794998169,155879369.08522034,4301836.943008423,160722160.22193336,4315197.695281982,160402625.75529099,2712723.141843796,91433737.98507023,2772384.0975608826,92209928.93547583,2653062.2199726105,90657548.17613173,3081430.7577171326,104098905.34186745,3596480.845817566,129379538.15224075,4041916.161582947,147787442.70146942,3796316.358444214,142141059.93175316,2890605.955345154,91959586.20768023
51,0.7534497976303101,0.7432100176811218,0.7642688751220703,0.7655255198478699,0.27133136987686157,0.267778605222702,0.2748841643333435,0.3813024163246155,0.5539135932922363,0.6820006966590881,0.6522310376167297,0.25785472989082336,2000,Virginia,3033125.4,890.6346474760013,25550.091618407117,26440.72626588312,2280.7086203871627,0,152818,1231361,279931553,2267221380,185875426.77581024,1450069691.396307,179893447.09375763,1431178167.8764343,191776224.37107086,1468134482.6619816,193454373.2639084,1474717479.0464973,90249631.76488733,887377833.336834,97509794.8045392,899885828.5627189,82989469.1198039,874869846.1762359,105814433.90042019,986271760.5984677,139787607.77064514,1219509670.9558125,163373941.63887024,1380216659.0321732,154161360.40306664,1320068965.8711805,99276782.04526234,897865410.2339891
